LT_time,LT_x,LT_y,LT_z
7.579999999999999183e+00,3.790238533840000059e+02,4.991446280491999801e+02,-2.149802617999869991e-01
7.590000000000000746e+00,3.795155950739999753e+02,4.991456409822000069e+02,-2.198744757999820110e-01
7.600000000000000533e+00,3.800193738059999760e+02,4.991463465911999720e+02,-2.227649147999679891e-01
7.610000000000000320e+00,3.805209266879999745e+02,4.991509493141999769e+02,-2.206695657999580007e-01
7.620000000000000107e+00,3.810180881979999867e+02,4.991622949772000197e+02,-2.235990158000009942e-01
7.629999999999999893e+00,3.815303413120000187e+02,4.991724671371999875e+02,-2.355210268000020035e-01
7.639999999999999680e+00,3.820324908759999971e+02,4.991490726691999953e+02,-2.293267427999730046e-01
7.649999999999999467e+00,3.825380334380000136e+02,4.991188782621999849e+02,-2.181076808000050049e-01
7.659999999999999254e+00,3.830579014819999770e+02,4.991184779512000205e+02,-2.269906777999640135e-01
7.670000000000000817e+00,3.835649345119999793e+02,4.991323621161999995e+02,-2.379269397999869973e-01
7.680000000000000604e+00,3.840575020279999876e+02,4.991364518482000108e+02,-2.358317797999779919e-01
7.690000000000000391e+00,3.845589985780000006e+02,4.991420423551999761e+02,-2.367399478000100088e-01
7.700000000000000178e+00,3.850513959880000243e+02,4.991491130791999922e+02,-2.386553687999639906e-01
7.709999999999999964e+00,3.855360346200000095e+02,4.991517308112000251e+02,-2.415568118000059883e-01
7.719999999999999751e+00,3.860390988579999885e+02,4.991474052212000174e+02,-2.394296267999969918e-01
7.729999999999999538e+00,3.865340042220000214e+02,4.991456328552000059e+02,-2.333132387999679869e-01
7.739999999999999325e+00,3.870342732959999807e+02,4.991551774751999915e+02,-2.292355978000059913e-01
7.750000000000000888e+00,3.875443575580000015e+02,4.991682483811999873e+02,-2.361682858000110075e-01
7.760000000000000675e+00,3.880463664239999844e+02,4.991648641602000112e+02,-2.340446568000009997e-01
7.770000000000000462e+00,3.885443508320000205e+02,4.991442473842000140e+02,-2.248610797999870126e-01
7.780000000000000249e+00,3.890575141379999877e+02,4.991384738802000243e+02,-2.287265788000059918e-01
7.790000000000000036e+00,3.895586713640000198e+02,4.991500122592000253e+02,-2.416558847999840109e-01
7.799999999999999822e+00,3.900551194899999814e+02,4.991563090831999716e+02,-2.445676807999679903e-01
7.809999999999999609e+00,3.905584983480000005e+02,4.991640173801999936e+02,-2.434828887999929969e-01
7.819999999999999396e+00,3.910542640520000077e+02,4.991822699241999999e+02,-2.534370627999830150e-01
7.829999999999999183e+00,3.915497138040000209e+02,4.991885097492000227e+02,-2.563488797999690094e-01
7.840000000000000746e+00,3.920562850360000198e+02,4.991753874841999732e+02,-2.491898467999640043e-01
7.850000000000000533e+00,3.925629695979999951e+02,4.991602790672000083e+02,-2.390237617999740050e-01
7.860000000000000320e+00,3.930660322819999806e+02,4.991559781732000260e+02,-2.298966187999580135e-01
7.870000000000000107e+00,3.935741761279999764e+02,4.991679472971999871e+02,-2.338258317999780123e-01
7.879999999999999893e+00,3.940855430880000085e+02,4.991760939462000124e+02,-2.377408417999959944e-01
7.889999999999999680e+00,3.945833560579999926e+02,4.991584793302000094e+02,-2.265678817999730033e-01
7.899999999999999467e+00,3.950835389480000117e+02,4.991519895352000162e+02,-2.234336957999870088e-01
7.909999999999999254e+00,3.955831289299999867e+02,4.991734369551999748e+02,-2.413983427999590037e-01
7.920000000000000817e+00,3.960771256560000211e+02,4.991875855572000091e+02,-2.503384247999729806e-01
7.930000000000000604e+00,3.965661565479999808e+02,4.991834462371999734e+02,-2.522150447999840228e-01
7.940000000000000391e+00,3.970733863859999815e+02,4.991763358992000121e+02,-2.550771407999700147e-01
7.950000000000000178e+00,3.975726851200000169e+02,4.991677888411999788e+02,-2.529358997999590075e-01
7.959999999999999964e+00,3.980739801579999835e+02,4.991593628371999785e+02,-2.487946287999980022e-01
7.969999999999999751e+00,3.985800381860000243e+02,4.991552294122000148e+02,-2.406674167999600100e-01
7.979999999999999538e+00,3.990727174780000155e+02,4.991573576882000225e+02,-2.285652467999579884e-01
7.989999999999999325e+00,3.995655996140000070e+02,4.991734813072000065e+02,-2.275124797999829862e-01
8.000000000000000000e+00,4.000754558840000072e+02,4.991905456851999929e+02,-2.344593077999869990e-01
8.010000000000001563e+00,4.005744698500000140e+02,4.991869869391999828e+02,-2.333357358000099913e-01
8.019999999999999574e+00,4.010757655539999860e+02,4.991785503511999877e+02,-2.321944467999779993e-01
8.030000000000001137e+00,4.015866219740000247e+02,4.991956435042000066e+02,-2.471412057999639866e-01
8.039999999999999147e+00,4.020834446040000216e+02,4.992129299832000129e+02,-2.640917817999600126e-01
8.050000000000000711e+00,4.025826293420000184e+02,4.992063796612000033e+02,-2.619576108000070125e-01
8.059999999999998721e+00,4.030992428659999973e+02,4.991928043222000042e+02,-2.617947908000070045e-01
8.070000000000000284e+00,4.036004826820000062e+02,4.991853484622000110e+02,-2.656570067999690088e-01
8.079999999999998295e+00,4.040941894919999982e+02,4.991694814182000073e+02,-2.604911647999739732e-01
8.089999999999999858e+00,4.046007032819999836e+02,4.991573645771999850e+02,-2.513356787999589947e-01
8.100000000000001421e+00,4.050946093840000231e+02,4.991555493242000239e+02,-2.412193357999689869e-01
8.109999999999999432e+00,4.055878312879999612e+02,4.991657180152000137e+02,-2.301454188000019996e-01
8.120000000000000995e+00,4.060923532560000240e+02,4.991884946622000143e+02,-2.351135737999980047e-01
8.129999999999999005e+00,4.065875745719999941e+02,4.991987350151999863e+02,-2.360395427999739948e-01
8.140000000000000568e+00,4.070792269700000361e+02,4.991837629252000283e+02,-2.278772957999919968e-01
8.149999999999998579e+00,4.075891678279999724e+02,4.991818013121999797e+02,-2.347569797999969898e-01
8.160000000000000142e+00,4.080961460800000395e+02,4.991966485652000074e+02,-2.556967168000119917e-01
8.170000000000001705e+00,4.086070292020000352e+02,4.991957282071999771e+02,-2.665798907999780143e-01
8.179999999999999716e+00,4.091197068940000463e+02,4.991809159201999933e+02,-2.694136017999649857e-01
8.190000000000001279e+00,4.096275937839999415e+02,4.991798422051999751e+02,-2.752968687999939879e-01
8.199999999999999289e+00,4.101253248299999541e+02,4.991812112441999716e+02,-2.761909807999710087e-01
8.210000000000000853e+00,4.106285019539999439e+02,4.991749065582000071e+02,-2.690567557999640202e-01
8.219999999999998863e+00,4.111305662639999809e+02,4.991705486651999877e+02,-2.599296338000069984e-01
8.230000000000000426e+00,4.116220757439999716e+02,4.991756221022000091e+02,-2.458381017999959894e-01
8.239999999999998437e+00,4.121095093599999473e+02,4.991994582542000103e+02,-2.418137377999780013e-01
8.250000000000000000e+00,4.126025947839999617e+02,4.992295701602000122e+02,-2.538103617999780126e-01
8.260000000000001563e+00,4.130999537679999776e+02,4.992199107362000063e+02,-2.516656277999679836e-01
8.269999999999999574e+00,4.135907489339999756e+02,4.991848643441999798e+02,-2.414327347999790097e-01
8.280000000000001137e+00,4.140970968359999915e+02,4.991756614632000151e+02,-2.552877157999889901e-01
8.289999999999999147e+00,4.145995953120000195e+02,4.991812525212000082e+02,-2.721957667999839736e-01
8.300000000000000711e+00,4.150968977420000101e+02,4.991725844091999988e+02,-2.720545557999849984e-01
8.309999999999998721e+00,4.156080640779999840e+02,4.991667004352000276e+02,-2.749201027999699787e-01
8.320000000000000284e+00,4.161211127220000208e+02,4.991629342511999994e+02,-2.757926898000029881e-01
8.329999999999998295e+00,4.166212375039999642e+02,4.991574604642000281e+02,-2.676620687999650139e-01
8.339999999999999858e+00,4.171306068280000545e+02,4.991655072272000098e+02,-2.675771447999660269e-01
8.350000000000001421e+00,4.176325878820000526e+02,4.991801541571999792e+02,-2.645171307999790167e-01
8.359999999999999432e+00,4.181174238080000123e+02,4.991968554321999818e+02,-2.534681268000120169e-01
8.370000000000000995e+00,4.186177242879999767e+02,4.992233975551999947e+02,-2.584505058000080013e-01
8.379999999999999005e+00,4.191222172919999593e+02,4.992291378912000255e+02,-2.653585748000120148e-01
8.390000000000000568e+00,4.196178907759999674e+02,4.991963661742000227e+02,-2.571326347999740025e-01
8.399999999999998579e+00,4.201122828940000318e+02,4.991684975462000011e+02,-2.579243368000069814e-01
8.410000000000000142e+00,4.206050249559999656e+02,4.991695357262000243e+02,-2.718184757999609902e-01
8.420000000000001705e+00,4.210927170400000250e+02,4.991713049191999971e+02,-2.807162847999750133e-01
8.429999999999999716e+00,4.215914727179999772e+02,4.991547245021999970e+02,-2.755468027999790070e-01
8.440000000000001279e+00,4.220988724400000365e+02,4.991446367002000102e+02,-2.733983237999699778e-01
8.449999999999999289e+00,4.225974874199999931e+02,4.991480665302000261e+02,-2.722994967999939897e-01
8.460000000000000853e+00,4.230984705439999516e+02,4.991626494051999998e+02,-2.712394917999599864e-01
8.469999999999998863e+00,4.236059863020000194e+02,4.991856182171999876e+02,-2.702076197999839779e-01
8.480000000000000426e+00,4.240988094419999470e+02,4.992027719562000243e+02,-2.601584417999929788e-01
8.489999999999998437e+00,4.245987356399999726e+02,4.992183208961999981e+02,-2.521020348000119760e-01
8.500000000000000000e+00,4.251073666539999749e+02,4.992393041071999846e+02,-2.640629938000120247e-01
8.510000000000001563e+00,4.256169367820000389e+02,4.992262928632000012e+02,-2.739037958000030137e-01
8.519999999999999574e+00,4.261184568840000111e+02,4.991788341491999859e+02,-2.646247317999880222e-01
8.530000000000001137e+00,4.266206088899999713e+02,4.991554008731999943e+02,-2.694303817999830208e-01
8.539999999999999147e+00,4.271138372320000371e+02,4.991654672522000169e+02,-2.873562908000140137e-01
8.550000000000000711e+00,4.276082886100000451e+02,4.991716500782000026e+02,-2.902681287999990256e-01
8.559999999999998721e+00,4.281078443000000107e+02,4.991761458592000054e+02,-2.861728337999799865e-01
8.570000000000000284e+00,4.286119367640000064e+02,4.991888994671999740e+02,-2.861056897999800230e-01
8.579999999999998295e+00,4.291092107160000069e+02,4.991982730902000185e+02,-2.820281117999610121e-01
8.589999999999999858e+00,4.296046584700000039e+02,4.992045446672000253e+02,-2.759399827999899912e-01
8.600000000000001421e+00,4.301173642380000501e+02,4.992067828031999852e+02,-2.728338038000039933e-01
8.609999999999999432e+00,4.306198270899999443e+02,4.991954433902000119e+02,-2.616819487999800242e-01
8.620000000000000995e+00,4.311124518259999832e+02,4.991985312261999752e+02,-2.605832478000030261e-01
8.629999999999999005e+00,4.316113860880000175e+02,4.992139208552000014e+02,-2.815266877999609840e-01
8.640000000000000568e+00,4.321143656960000499e+02,4.991935361541999896e+02,-2.873429157999899952e-01
8.649999999999998579e+00,4.326148867580000115e+02,4.991460310251999886e+02,-2.750638907999899962e-01
8.660000000000000142e+00,4.331188943700000209e+02,4.991427290501999892e+02,-2.819401657999939803e-01
8.670000000000001705e+00,4.336129225019999467e+02,4.991738751551999940e+02,-2.999402677999670197e-01
8.679999999999999716e+00,4.341003578940000125e+02,4.991976830831999905e+02,-3.039158557999859789e-01
8.690000000000001279e+00,4.345989149880000468e+02,4.992021253931999922e+02,-2.988205877999899895e-01
8.699999999999999289e+00,4.350970430219999798e+02,4.991965376082000034e+02,-2.906900088000100024e-01
8.710000000000000853e+00,4.355811368219999622e+02,4.991911502052000174e+02,-2.825632587999700185e-01
8.719999999999998863e+00,4.360824053799999547e+02,4.992007341841999732e+02,-2.834855668000039741e-01
8.730000000000000426e+00,4.365903472700000520e+02,4.991986938531999840e+02,-2.803653527999609985e-01
8.739999999999998437e+00,4.370880466879999631e+02,4.991830689171999893e+02,-2.711994508000030168e-01
8.750000000000000000e+00,4.375959901319999972e+02,4.991810038901999746e+02,-2.750791947999650100e-01
8.760000000000001563e+00,4.381045360719999735e+02,4.991859350461999725e+02,-2.929835787999939822e-01
8.769999999999999574e+00,4.386076862300000130e+02,4.991625622971999974e+02,-2.967892138000129965e-01
8.780000000000001137e+00,4.391037892179999744e+02,4.991398136192000266e+02,-2.935985727999709805e-01
8.789999999999999147e+00,4.396018932140000288e+02,4.991521970091999947e+02,-3.015315068000080090e-01
8.800000000000000711e+00,4.400882743439999558e+02,4.991769286662000127e+02,-3.105106207999669965e-01
8.809999999999998721e+00,4.405846058099999709e+02,4.991852645622000182e+02,-3.014295588000099890e-01
8.820000000000000284e+00,4.410764570559999811e+02,4.991843513192000046e+02,-2.863168227999670079e-01
8.829999999999998295e+00,4.415592100500000470e+02,4.991849041812000110e+02,-2.762113157999749880e-01
8.839999999999999858e+00,4.420488392199999907e+02,4.991878280761999918e+02,-2.731126897999889835e-01
8.850000000000001421e+00,4.425449725040000430e+02,4.991820945412000015e+02,-2.739820987999649904e-01
8.859999999999999432e+00,4.430561083220000000e+02,4.991591989521999722e+02,-2.717876018000119909e-01
8.870000000000000995e+00,4.435636231500000122e+02,4.991470967742000084e+02,-2.746320227999989871e-01
8.879999999999999005e+00,4.440646668240000281e+02,4.991606248332000177e+02,-2.895683867999859773e-01
8.890000000000000568e+00,4.445676522459999660e+02,4.991752335062000157e+02,-3.135081897999860145e-01
8.899999999999998579e+00,4.450823843499999839e+02,4.991595262651999860e+02,-3.193383057999579777e-01
8.910000000000000142e+00,4.455833068819999880e+02,4.991400788541999987e+02,-3.101582008000010049e-01
8.920000000000001705e+00,4.460833501839999826e+02,4.991535816662000116e+02,-3.160946397999719881e-01
8.929999999999999716e+00,4.465753782379999848e+02,4.991846666931999721e+02,-3.190948737999579898e-01
8.940000000000001279e+00,4.470645492039999453e+02,4.991956128122000109e+02,-3.060245877999799857e-01
8.949999999999999289e+00,4.475579676940000127e+02,4.991847905281999829e+02,-2.858765107999989841e-01
8.960000000000000853e+00,4.480524433320000526e+02,4.991729986511999755e+02,-2.737248297999990143e-01
8.969999999999998863e+00,4.485436406339999849e+02,4.991659993932000248e+02,-2.695908387999800260e-01
8.980000000000000426e+00,4.490394025220000458e+02,4.991492268111999806e+02,-2.704213838000130155e-01
8.989999999999998437e+00,4.495505957819999594e+02,4.991253257981999809e+02,-2.702233398000120079e-01
9.000000000000000000e+00,4.500460724580000260e+02,4.991135485841999753e+02,-2.700715658000120145e-01
9.010000000000001563e+00,4.505449477240000533e+02,4.991299683331999972e+02,-2.820185948000140108e-01
9.019999999999999574e+00,4.510532389700000522e+02,4.991569064721999780e+02,-3.040007038000049899e-01
9.030000000000001137e+00,4.515590157819999604e+02,4.991577049112000282e+02,-3.128910647999619821e-01
9.039999999999999147e+00,4.520558878199999526e+02,4.991390278722000176e+02,-3.037145788000040203e-01
9.050000000000000711e+00,4.525583257460000368e+02,4.991456737461999751e+02,-3.046262607999810079e-01
9.059999999999998721e+00,4.530497541900000442e+02,4.991697167262000221e+02,-3.066017767999900112e-01
9.070000000000000284e+00,4.535449162879999676e+02,4.991809907272000260e+02,-2.975313407999770066e-01
9.079999999999998295e+00,4.540478064239999867e+02,4.991797096331999910e+02,-2.814148448000129976e-01
9.089999999999999858e+00,4.545397162220000382e+02,4.991777733261999970e+02,-2.732985317999749864e-01
9.100000000000001421e+00,4.550330247120000422e+02,4.991688842742000247e+02,-2.711574167999660223e-01
9.109999999999999432e+00,4.555389974439999605e+02,4.991487023221999948e+02,-2.679736357999800145e-01
9.120000000000000995e+00,4.560491353319999916e+02,4.991257426782000266e+02,-2.677791477999790226e-01
9.129999999999999005e+00,4.565456103819999498e+02,4.991140224632000013e+02,-2.676273527999790125e-01
9.140000000000000568e+00,4.570374393659999441e+02,4.991310521711999968e+02,-2.765780817999939911e-01
9.149999999999998579e+00,4.575262474139999540e+02,4.991659102812000128e+02,-2.935924347999899764e-01
9.160000000000000142e+00,4.580345065879999993e+02,4.991758615012000178e+02,-3.035145417999799977e-01
9.170000000000001705e+00,4.585394791700000496e+02,4.991556507742000122e+02,-2.923308298000130145e-01
9.179999999999999716e+00,4.590307886919999873e+02,4.991466830041999856e+02,-2.801898168000129807e-01
