time,leftedge,rightedge,gap,x,y_LE,y_RE
1.100999999999999979e+01,3.632000000000000117e+00,9.446999999999999176e+00,5.815000000000000391e+00,5.904118404118403607e-01,1.250000000000000000e+02,1.280529999999999973e+02
1.102299999999999969e+01,3.608000000000000096e+00,9.410999999999999588e+00,5.802999999999999936e+00,5.911089661089661274e-01,1.250000000000000000e+02,1.280889999999999986e+02
1.103500000000000014e+01,3.619000000000000217e+00,9.419999999999999929e+00,5.801000000000000156e+00,5.917524667524667326e-01,1.250000000000000000e+02,1.280800000000000125e+02
1.104899999999999949e+01,3.632000000000000117e+00,9.420999999999999375e+00,5.788999999999999702e+00,5.925032175032174386e-01,1.250000000000000000e+02,1.280790000000000077e+02
1.106600000000000072e+01,3.568999999999999950e+00,9.359999999999999432e+00,5.791000000000000369e+00,5.934148434148434070e-01,1.250000000000000000e+02,1.281399999999999864e+02
1.107900000000000063e+01,3.593999999999999861e+00,9.396000000000000796e+00,5.801999999999999602e+00,5.941119691119691737e-01,1.250000000000000000e+02,1.281039999999999850e+02
1.109200000000000053e+01,3.633000000000000007e+00,9.432000000000000384e+00,5.799000000000000377e+00,5.948090948090948293e-01,1.250000000000000000e+02,1.280680000000000121e+02
1.110500000000000043e+01,3.620000000000000107e+00,9.419000000000000483e+00,5.799000000000000377e+00,5.955062205062204850e-01,1.250000000000000000e+02,1.280809999999999889e+02
1.111800000000000033e+01,3.580999999999999961e+00,9.381999999999999673e+00,5.801000000000000156e+00,5.962033462033462516e-01,1.250000000000000000e+02,1.281179999999999950e+02
1.113100000000000023e+01,3.608000000000000096e+00,9.406000000000000583e+00,5.798000000000000043e+00,5.969004719004719073e-01,1.250000000000000000e+02,1.280939999999999941e+02
1.114400000000000013e+01,3.619000000000000217e+00,9.419999999999999929e+00,5.801000000000000156e+00,5.975975975975975629e-01,1.250000000000000000e+02,1.280800000000000125e+02
1.115700000000000003e+01,3.556000000000000050e+00,9.369999999999999218e+00,5.814000000000000057e+00,5.982947232947233296e-01,1.250000000000000000e+02,1.281299999999999955e+02
1.117099999999999937e+01,3.543000000000000149e+00,9.368000000000000327e+00,5.825000000000000178e+00,5.990454740454740357e-01,1.250000000000000000e+02,1.281320000000000050e+02
1.118399999999999928e+01,3.593999999999999861e+00,9.396000000000000796e+00,5.801999999999999602e+00,5.997425997425996913e-01,1.250000000000000000e+02,1.281039999999999850e+02
1.120100000000000051e+01,3.532000000000000028e+00,9.368999999999999773e+00,5.836999999999999744e+00,6.006542256542256597e-01,1.250000000000000000e+02,1.281310000000000002e+02
1.121400000000000041e+01,3.556000000000000050e+00,9.358999999999999986e+00,5.802999999999999936e+00,6.013513513513514264e-01,1.250000000000000000e+02,1.281409999999999911e+02
1.122700000000000031e+01,3.607000000000000206e+00,9.419999999999999929e+00,5.812999999999999723e+00,6.020484770484770820e-01,1.250000000000000000e+02,1.280800000000000125e+02
1.124399999999999977e+01,3.607000000000000206e+00,9.407000000000000028e+00,5.799999999999999822e+00,6.029601029601029394e-01,1.250000000000000000e+02,1.280929999999999893e+02
1.125699999999999967e+01,3.645000000000000018e+00,9.445000000000000284e+00,5.799999999999999822e+00,6.036572286572285950e-01,1.250000000000000000e+02,1.280550000000000068e+02
1.127100000000000080e+01,3.669999999999999929e+00,9.480000000000000426e+00,5.809999999999999609e+00,6.044079794079794121e-01,1.250000000000000000e+02,1.280200000000000102e+02
1.128400000000000070e+01,3.657000000000000028e+00,9.442000000000000171e+00,5.785000000000000142e+00,6.051051051051051788e-01,1.250000000000000000e+02,1.280579999999999927e+02
1.130100000000000016e+01,3.617999999999999883e+00,9.419000000000000483e+00,5.801000000000000156e+00,6.060167310167310362e-01,1.250000000000000000e+02,1.280809999999999889e+02
1.131400000000000006e+01,3.669000000000000039e+00,9.444000000000000838e+00,5.775000000000000355e+00,6.067138567138566918e-01,1.250000000000000000e+02,1.280560000000000116e+02
1.132699999999999996e+01,3.630999999999999783e+00,9.419000000000000483e+00,5.788000000000000256e+00,6.074109824109824585e-01,1.250000000000000000e+02,1.280809999999999889e+02
1.133999999999999986e+01,3.644000000000000128e+00,9.429999999999999716e+00,5.785999999999999588e+00,6.081081081081081141e-01,1.250000000000000000e+02,1.280699999999999932e+02
1.135699999999999932e+01,3.669999999999999929e+00,9.442999999999999616e+00,5.772999999999999687e+00,6.090197340197339715e-01,1.250000000000000000e+02,1.280569999999999879e+02
1.136999999999999922e+01,3.619000000000000217e+00,9.407999999999999474e+00,5.788999999999999702e+00,6.097168597168597381e-01,1.250000000000000000e+02,1.280920000000000130e+02
1.138299999999999912e+01,3.644000000000000128e+00,9.454000000000000625e+00,5.809999999999999609e+00,6.104139854139853938e-01,1.250000000000000000e+02,1.280459999999999923e+02
1.139600000000000080e+01,3.720000000000000195e+00,9.506000000000000227e+00,5.785999999999999588e+00,6.111111111111111605e-01,1.250000000000000000e+02,1.279939999999999998e+02
1.141399999999999970e+01,3.656000000000000139e+00,9.442999999999999616e+00,5.786999999999999922e+00,6.120763620763620683e-01,1.250000000000000000e+02,1.280569999999999879e+02
1.142699999999999960e+01,3.632000000000000117e+00,9.406000000000000583e+00,5.774000000000000021e+00,6.127734877734877239e-01,1.250000000000000000e+02,1.280939999999999941e+02
1.143999999999999950e+01,3.669000000000000039e+00,9.455000000000000071e+00,5.785999999999999588e+00,6.134706134706134906e-01,1.250000000000000000e+02,1.280449999999999875e+02
1.145299999999999940e+01,3.656000000000000139e+00,9.432000000000000384e+00,5.775999999999999801e+00,6.141677391677391462e-01,1.250000000000000000e+02,1.280680000000000121e+02
1.146599999999999930e+01,3.605999999999999872e+00,9.368999999999999773e+00,5.762999999999999901e+00,6.148648648648648019e-01,1.250000000000000000e+02,1.281310000000000002e+02
1.147899999999999920e+01,3.657000000000000028e+00,9.432000000000000384e+00,5.775000000000000355e+00,6.155619905619905685e-01,1.250000000000000000e+02,1.280680000000000121e+02
1.149699999999999989e+01,3.669000000000000039e+00,9.417999999999999261e+00,5.748999999999999666e+00,6.165272415272414763e-01,1.250000000000000000e+02,1.280819999999999936e+02
1.150999999999999979e+01,3.607000000000000206e+00,9.381000000000000227e+00,5.774000000000000021e+00,6.172243672243672430e-01,1.250000000000000000e+02,1.281189999999999998e+02
1.152200000000000024e+01,3.681000000000000050e+00,9.455000000000000071e+00,5.774000000000000021e+00,6.178678678678678482e-01,1.250000000000000000e+02,1.280449999999999875e+02
1.153500000000000014e+01,3.681999999999999940e+00,9.480999999999999872e+00,5.799000000000000377e+00,6.185649935649936149e-01,1.250000000000000000e+02,1.280190000000000055e+02
1.154899999999999949e+01,3.632000000000000117e+00,9.429000000000000270e+00,5.796999999999999709e+00,6.193157443157443209e-01,1.250000000000000000e+02,1.280709999999999980e+02
1.156199999999999939e+01,3.657000000000000028e+00,9.457000000000000739e+00,5.799999999999999822e+00,6.200128700128699766e-01,1.250000000000000000e+02,1.280430000000000064e+02
1.157399999999999984e+01,3.644000000000000128e+00,9.455000000000000071e+00,5.810999999999999943e+00,6.206563706563706928e-01,1.250000000000000000e+02,1.280449999999999875e+02
1.158799999999999919e+01,3.632000000000000117e+00,9.442000000000000171e+00,5.809999999999999609e+00,6.214071214071213989e-01,1.250000000000000000e+02,1.280579999999999927e+02
1.160599999999999987e+01,3.669000000000000039e+00,9.467000000000000526e+00,5.798000000000000043e+00,6.223723723723724177e-01,1.250000000000000000e+02,1.280329999999999870e+02
1.161899999999999977e+01,3.693999999999999950e+00,9.480999999999999872e+00,5.786999999999999922e+00,6.230694980694980734e-01,1.250000000000000000e+02,1.280190000000000055e+02
1.163599999999999923e+01,3.682999999999999829e+00,9.430999999999999162e+00,5.748000000000000220e+00,6.239811239811239307e-01,1.250000000000000000e+02,1.280689999999999884e+02
1.164799999999999969e+01,3.693999999999999950e+00,9.441000000000000725e+00,5.746999999999999886e+00,6.246246246246246470e-01,1.250000000000000000e+02,1.280589999999999975e+02
1.166099999999999959e+01,3.632000000000000117e+00,9.393000000000000682e+00,5.761000000000000121e+00,6.253217503217503026e-01,1.250000000000000000e+02,1.281069999999999993e+02
1.167500000000000071e+01,3.644000000000000128e+00,9.429999999999999716e+00,5.785999999999999588e+00,6.260725010725011197e-01,1.250000000000000000e+02,1.280699999999999932e+02
1.169200000000000017e+01,3.681000000000000050e+00,9.465999999999999304e+00,5.785000000000000142e+00,6.269841269841269771e-01,1.250000000000000000e+02,1.280339999999999918e+02
1.170500000000000007e+01,3.693000000000000060e+00,9.452999999999999403e+00,5.759999999999999787e+00,6.276812526812527437e-01,1.250000000000000000e+02,1.280469999999999970e+02
1.171899999999999942e+01,3.693000000000000060e+00,9.477999999999999758e+00,5.785000000000000142e+00,6.284320034320034498e-01,1.250000000000000000e+02,1.280219999999999914e+02
1.173199999999999932e+01,3.681000000000000050e+00,9.503000000000000114e+00,5.822000000000000064e+00,6.291291291291291055e-01,1.250000000000000000e+02,1.279969999999999999e+02
1.174799999999999933e+01,3.681000000000000050e+00,9.515000000000000568e+00,5.833999999999999631e+00,6.299871299871299124e-01,1.250000000000000000e+02,1.279849999999999994e+02
1.176099999999999923e+01,3.642999999999999794e+00,9.505000000000000782e+00,5.862000000000000099e+00,6.306842556842556791e-01,1.250000000000000000e+02,1.279950000000000045e+02
1.177399999999999913e+01,3.630999999999999783e+00,9.490999999999999659e+00,5.860000000000000320e+00,6.313813813813813347e-01,1.250000000000000000e+02,1.280090000000000146e+02
1.179199999999999982e+01,3.681000000000000050e+00,9.516000000000000014e+00,5.834999999999999964e+00,6.323466323466323535e-01,1.250000000000000000e+02,1.279839999999999947e+02
1.180599999999999916e+01,3.654999999999999805e+00,9.515000000000000568e+00,5.860000000000000320e+00,6.330973830973830596e-01,1.250000000000000000e+02,1.279849999999999994e+02
1.181900000000000084e+01,3.630999999999999783e+00,9.502000000000000668e+00,5.871000000000000441e+00,6.337945087945088263e-01,1.250000000000000000e+02,1.279980000000000047e+02
1.183600000000000030e+01,3.681000000000000050e+00,9.577999999999999403e+00,5.897000000000000242e+00,6.347061347061346837e-01,1.250000000000000000e+02,1.279219999999999970e+02
1.184800000000000075e+01,3.717999999999999972e+00,9.614000000000000767e+00,5.895999999999999908e+00,6.353496353496353999e-01,1.250000000000000000e+02,1.278859999999999957e+02
1.186599999999999966e+01,3.717999999999999972e+00,9.638999999999999346e+00,5.921000000000000263e+00,6.363148863148863077e-01,1.250000000000000000e+02,1.278610000000000042e+02
1.187899999999999956e+01,3.693000000000000060e+00,9.615999999999999659e+00,5.923000000000000043e+00,6.370120120120119633e-01,1.250000000000000000e+02,1.278840000000000003e+02
1.189199999999999946e+01,3.705999999999999961e+00,9.641000000000000014e+00,5.934999999999999609e+00,6.377091377091377300e-01,1.250000000000000000e+02,1.278589999999999947e+02
1.190499999999999936e+01,3.732000000000000206e+00,9.678000000000000824e+00,5.945999999999999730e+00,6.384062634062633856e-01,1.250000000000000000e+02,1.278220000000000027e+02
1.192200000000000060e+01,3.706999999999999851e+00,9.638999999999999346e+00,5.932000000000000384e+00,6.393178893178893540e-01,1.250000000000000000e+02,1.278610000000000042e+02
1.193500000000000050e+01,3.717999999999999972e+00,9.653000000000000469e+00,5.934999999999999609e+00,6.400150150150150097e-01,1.250000000000000000e+02,1.278469999999999942e+02
1.195299999999999940e+01,3.705999999999999961e+00,9.653000000000000469e+00,5.947000000000000064e+00,6.409802659802659175e-01,1.250000000000000000e+02,1.278469999999999942e+02
1.196599999999999930e+01,3.681999999999999940e+00,9.614000000000000767e+00,5.932000000000000384e+00,6.416773916773916842e-01,1.250000000000000000e+02,1.278859999999999957e+02
1.197899999999999920e+01,3.717999999999999972e+00,9.653000000000000469e+00,5.934999999999999609e+00,6.423745173745173398e-01,1.250000000000000000e+02,1.278469999999999942e+02
1.199600000000000044e+01,3.718999999999999861e+00,9.653000000000000469e+00,5.934000000000000163e+00,6.432861432861433082e-01,1.250000000000000000e+02,1.278469999999999942e+02
1.200999999999999979e+01,3.717999999999999972e+00,9.641000000000000014e+00,5.923000000000000043e+00,6.440368940368940143e-01,1.250000000000000000e+02,1.278589999999999947e+02
1.202299999999999969e+01,3.730999999999999872e+00,9.653000000000000469e+00,5.921999999999999709e+00,6.447340197340197809e-01,1.250000000000000000e+02,1.278469999999999942e+02
1.203999999999999915e+01,3.681000000000000050e+00,9.602000000000000313e+00,5.921000000000000263e+00,6.456456456456456383e-01,1.250000000000000000e+02,1.278979999999999961e+02
1.205300000000000082e+01,3.718999999999999861e+00,9.640000000000000568e+00,5.921000000000000263e+00,6.463427713427714050e-01,1.250000000000000000e+02,1.278599999999999994e+02
1.206600000000000072e+01,3.755999999999999783e+00,9.676000000000000156e+00,5.919999999999999929e+00,6.470398970398970606e-01,1.250000000000000000e+02,1.278239999999999981e+02
1.208399999999999963e+01,3.680000000000000160e+00,9.602000000000000313e+00,5.921999999999999709e+00,6.480051480051479684e-01,1.250000000000000000e+02,1.278979999999999961e+02
1.209600000000000009e+01,3.730999999999999872e+00,9.675000000000000711e+00,5.943999999999999950e+00,6.486486486486486847e-01,1.250000000000000000e+02,1.278250000000000028e+02
1.211400000000000077e+01,3.742999999999999883e+00,9.664999999999999147e+00,5.921999999999999709e+00,6.496138996138997035e-01,1.250000000000000000e+02,1.278350000000000080e+02
1.212700000000000067e+01,3.693000000000000060e+00,9.602999999999999758e+00,5.910000000000000142e+00,6.503110253110253591e-01,1.250000000000000000e+02,1.278970000000000056e+02
1.214000000000000057e+01,3.755999999999999783e+00,9.686999999999999389e+00,5.931000000000000050e+00,6.510081510081510148e-01,1.250000000000000000e+02,1.278130000000000024e+02
1.215799999999999947e+01,3.732000000000000206e+00,9.653000000000000469e+00,5.921000000000000263e+00,6.519734019734019226e-01,1.250000000000000000e+02,1.278469999999999942e+02
1.216999999999999993e+01,3.705999999999999961e+00,9.627000000000000668e+00,5.921000000000000263e+00,6.526169026169026388e-01,1.250000000000000000e+02,1.278730000000000047e+02
1.218299999999999983e+01,3.781000000000000139e+00,9.688000000000000611e+00,5.907000000000000028e+00,6.533140283140282945e-01,1.250000000000000000e+02,1.278119999999999976e+02
1.219699999999999918e+01,3.755999999999999783e+00,9.689000000000000057e+00,5.932999999999999829e+00,6.540647790647790005e-01,1.250000000000000000e+02,1.278110000000000070e+02
1.221400000000000041e+01,3.769000000000000128e+00,9.689000000000000057e+00,5.919999999999999929e+00,6.549764049764049689e-01,1.250000000000000000e+02,1.278110000000000070e+02
1.222700000000000031e+01,3.806999999999999940e+00,9.714000000000000412e+00,5.907000000000000028e+00,6.556735306735307356e-01,1.250000000000000000e+02,1.277860000000000014e+02
1.223900000000000077e+01,3.767999999999999794e+00,9.663999999999999702e+00,5.895999999999999908e+00,6.563170313170313408e-01,1.250000000000000000e+02,1.278359999999999985e+02
1.225300000000000011e+01,3.781000000000000139e+00,9.689000000000000057e+00,5.908000000000000362e+00,6.570677820677820469e-01,1.250000000000000000e+02,1.278110000000000070e+02
1.226600000000000001e+01,3.830999999999999961e+00,9.737999999999999545e+00,5.907000000000000028e+00,6.577649077649078135e-01,1.250000000000000000e+02,1.277620000000000005e+02
1.228299999999999947e+01,3.781000000000000139e+00,9.666000000000000369e+00,5.884999999999999787e+00,6.586765336765336709e-01,1.250000000000000000e+02,1.278340000000000032e+02
1.229700000000000060e+01,3.782000000000000028e+00,9.699999999999999289e+00,5.918000000000000149e+00,6.594272844272844880e-01,1.250000000000000000e+02,1.277999999999999972e+02
