mcmc_index,x_mm,centerline,top_edge,bottom_edge
0,72.58064516129032,-0.8298719192994684,2.36020576097531,-4.019949599574247
0,75.26881720430107,-0.8399690122162689,2.350178663937103,-4.030116688369641
0,77.95698924731182,-0.7976878286147875,2.398966530867348,-3.9943421880969225
0,80.64516129032258,-0.7151285218559025,2.4824301268276963,-3.912687170539501
0,83.33333333333333,-0.6772702928350434,2.5247258365963345,-3.8792664222664213
0,86.02150537634408,-0.6821531517214887,2.5192179128306336,-3.883524216273611
0,88.70967741935483,-0.7048922274099348,2.485841032681326,-3.8956254875011957
0,91.39784946236558,-0.6078601265251908,2.5648106778252364,-3.780530930875618
0,94.08602150537634,-0.6006866978813918,2.567965561779848,-3.7693389575426317
0,96.77419354838709,-0.5934405546094441,2.5850304534507664,-3.771911562669655
0,99.46236559139784,-0.6035394063787547,2.569123748150204,-3.7762025609077132
0,102.1505376344086,-0.6201134312414042,2.5743042617551453,-3.814531124237954
0,104.83870967741935,-0.5997808585734438,2.573693941258501,-3.7732556584053887
0,107.5268817204301,-0.6142444174604342,2.5426197414281546,-3.7711085763490235
0,110.21505376344085,-0.6249889279226821,2.5342156853503726,-3.7841935411957373
0,112.9032258064516,-0.6307293666534494,2.541441914048678,-3.802900647355577
0,115.59139784946235,-0.6299533024745747,2.5501045535973295,-3.810011158546479
0,118.2795698924731,-0.64102847133843,2.5482198515569374,-3.8302767942337974
0,120.96774193548386,-0.6624307170676003,2.5306618539602193,-3.85552328809542
0,123.65591397849461,-0.6708717241312001,2.5196911810829725,-3.8614346293453723
0,126.34408602150536,-0.6106043629639031,2.57982007624019,-3.8010288021679957
0,129.03225806451613,-0.7527761369145012,2.4338549845633644,-3.939407258392367
0,131.72043010752688,-0.6930952724568133,2.4738105968446735,-3.8600011417583
0,134.40860215053763,-0.6347709242394485,2.532134945062038,-3.8016767935409352
0,137.09677419354838,-0.7282345317536492,2.434155409057603,-3.8906244725649013
0,139.78494623655914,-0.7293279253567932,2.4317372809060025,-3.8903931316195894
0,142.4731182795699,-0.7496136483172267,2.413864389253984,-3.9130916858884373
0,145.16129032258064,-0.7413258952801407,2.425288476141379,-3.90794026670166
0,147.8494623655914,-0.7303753562835262,2.4294878497057684,-3.890238562272821
0,150.53763440860214,-0.7891644605425285,2.3599641895998684,-3.9382931106849255
0,153.2258064516129,-0.7354896771346979,2.4155235018233534,-3.8865028560927493
0,155.91397849462365,-0.6966438193087683,2.469608005875973,-3.8628956444935096
0,158.6021505376344,-0.6400656998300163,2.5242835762080738,-3.8044149758681067
0,161.29032258064515,-0.6094193569776445,2.5565026749140847,-3.775341388869374
0,163.9784946236559,-0.6653468081398757,2.483126519966479,-3.81382013624623
0,166.66666666666666,-0.7029214519748586,2.438241966988153,-3.84408487093787
0,169.3548387096774,-0.6805648651072775,2.446217105318876,-3.8073468355334317
0,172.04301075268816,-0.7015421964006257,2.4193789214953343,-3.822463314296586
0,174.7311827956989,-0.6657374066563744,2.43865870909554,-3.7701335224082886
